z1,z2,z3,z4,z5,z6,z7,z8,f1,f2,f3,f4,f5
8.928601514360016,5.781534644263642,0.7768235615038255,8.239840622533821,6.1309601397554205,9.503657921056588,4.126964773368727,9.225836612757911,411.70058173718087,230.241664083415,-92.63408328053436,122.51956050828329,-0.48911527760761764
3.3197980530117723,7.8452821467173095,6.699554335835235,3.110017517497059,2.4244578589020915,3.8393150855650227,5.026544220555607,6.516357830088416,215.47315073912426,130.8069273266434,-12.887553880245662,139.75869746338734,-0.4006338934081924
8.212291230578318,8.21847182249691,0.6029360541553519,1.2899061382022203,0.9832310452107096,2.6742966937512325,7.598320447640754,5.785663373736256,236.33937647748513,217.16829139461086,-16.975905129157482,8.60385569109673,-0.6904987449223539
0.41696625725249903,6.46829335341223,1.1125397669992088,1.0082144770537582,7.620740006677906,2.338033692947228,3.318749006811438,4.073153893337763,135.41367833814155,-80.00906986338138,89.86652203033688,64.33834076512689,-0.3516117420271139
1.0765667993596795,1.7963963084022172,4.753429969403294,6.719723853329817,1.4067652009805254,3.347821366719441,6.714758013602694,2.6305004846944557,137.33022512472814,15.848489549195184,29.394668134686064,-24.515787260211148,0.019644318672348827
5.950520642062402,7.262730036048634,0.8095789618432081,1.4187542761533734,0.7672535128643931,2.9031520466734873,6.078901587935171,7.9428575526020335,199.88322565553148,185.14712208145974,-27.607442999821927,4.735278549032262,-0.9027203568931353
5.298173621928216,2.8471208776287202,0.31953009971600776,9.230363385635451,9.321179835201573,1.1580620021280752,2.7641960695285572,2.302517707170908,222.64631755900336,173.093909188062,157.6149311993484,-6.18343413077792,-0.5040349957817563
4.188074285566543,8.414765515419285,6.396173082269856,2.449106695106915,2.9506219530300304,1.9407626890134932,2.215341593761737,0.6947548890921662,153.12055106102218,150.28182166958547,33.42893112176506,-5.894160722157416,0.999728398739196
3.3540784927332923,5.701671460570211,8.951742725416747,7.480654189621992,8.225559646841331,8.693652378773514,8.78051510018341,5.658025875539358,432.2029103259783,135.1380840372453,-588.7724760257881,-21.95878879486091,0.8009939161776213
6.225194321960902,0.8526762186705172,4.832326065172566,6.11042958432035,2.230422876225593,6.379845263966391,3.688256641336843,1.843630127152125,162.84824688219717,190.65864091560903,42.99153748771584,-14.406472544208276,0.19821053981335246
4.381414261088741,9.109521963541704,8.376605185409028,3.448837351900128,6.592964329067136,2.5774445807948854,8.048548513798664,2.7283370366901174,306.5755302197697,159.23194197821783,-20.31591359068853,-35.20500996314047,0.8598692398792539
7.358821063486902,4.624559112041498,7.089873799772215,6.312304992714221,6.570012880290853,8.970499069241777,1.1341445378506487,8.945318159524172,370.5902228492306,211.31598935913905,-82.51135665201969,61.19974298571762,0.8247053756343721
5.180364119992688,9.429037012561581,9.33029929577859,0.1793273980166954,8.530013809515863,7.051137213384778,2.7038770407609247,7.118985026416583,383.3001251148583,174.30028542202584,135.6098468622671,-2.272509618021781,0.8625483872977542
5.788586002261571,0.40492282104544364,9.743558231604236,7.644574726250745,0.9333932741152884,3.647559401567589,0.5875599857641034,1.016609614339935,202.60277459144362,179.7051744701951,126.2120233216804,11.345080955808893,-0.3544496565314508
6.4535509589559386,1.0745496959969791,5.88156891126261,1.7197259371722384,5.325083467277247,9.819946478441398,7.401798408881079,9.034000362571152,341.5409321954954,197.00850406710583,-382.8286439912241,4.399328779290679,0.9891153072328978
9.902242713734164,7.5571958770701455,9.46075335755932,6.124065061515941,7.100535327269344,2.617843091791505,1.731175075283169,9.064986550297434,424.6172999417531,241.03374582942877,-177.5238200279407,10.228369802571779,-0.7428398905727568
8.198581969218413,0.4177758422838851,7.053451816386485,1.1760678987579098,2.7923817974778675,4.3303846055507,4.965608915429809,9.378061102165711,257.6805300607897,217.97246457340603,26.01002537180824,34.77817082579458,-0.9995730537073299
4.132009348161808,4.51563154844444,4.6467407145985025,5.703960893698035,5.635860793937113,5.109092877059853,4.575667681886447,5.32991501259983,198.8022843718055,153.21551298398802,-112.49264400467204,-19.19967130605349,0.4516023759318053
8.762676552066274,8.160858319603275,9.1502556122181,7.336559236477836,1.1776597367544783,9.124585339683204,4.980206284889569,3.756586650298177,404.4957260460334,228.65962490710942,11.707862183908077,-67.34816831128072,-0.9272250009731777
8.237594325705214,4.191977391510995,5.795950943959314,7.965823902199709,4.108220248782807,5.466667330976888,0.8091195037739252,8.407461955728246,300.5800487399533,221.16529760345034,4.654076941138214,44.38705921865973,0.9370746200255131
0.5447450782235463,1.8995912245533564,2.391995650077272,1.3625902489250752,6.206976165119224,7.48349179279323,2.684292252639615,9.338639000065722,200.42829519539453,-51.86062882165648,-9.465200559692278,65.06977253857939,-0.4526473553783382
7.186372365641943,8.434105854744221,3.8950096311793594,4.768416852218207,5.75777999973803,1.1855705198383515,8.211839249691883,8.074466257550956,327.87590584019364,208.3877045533676,21.104538740008124,-43.936887782993416,-0.9971936940987117
8.021705624244754,1.0724631864191714,4.221159008966485,4.110367341733438,1.6099983331066925,8.674636358857772,4.063589460011019,9.427029156370752,283.43429007683244,217.4209714892896,-94.0102710641032,64.5981109439266,-0.9689347734688847
7.364066438114389,2.880185884350409,1.6406050937539762,3.990885583278242,1.8541863572625483,9.714791215938986,9.03116006183161,0.8609444019521417,261.2619507882626,207.54021270644637,131.16629047746605,60.99937240519192,-0.6457610853999941
7.091317507811673,2.1696878840289835,0.24999796961841736,8.306649171612484,4.221574506545778,8.882177088082624,1.5607028091708441,0.15927639012267902,223.23317232114366,199.62472890430655,181.4866083697108,61.81568381978047,-0.98605501619132
5.409368543025281,4.642672233505861,0.5261135107345383,1.8771480853805877,0.4571260053843962,2.0772500007291317,8.397192453784406,6.779750889103195,175.6179488371804,174.32612852252436,6.678988147000467,100.10088743485585,0.13523914299093487
1.2482417438060978,3.1959038695566164,6.78366520117856,7.615168506635317,9.328669186391775,9.380312152835781,8.411342888325207,2.0454698302521104,365.729774825783,34.59703928098714,-285.54582923163866,-60.27944407883764,0.9158414480107274
9.576472954696683,9.090941756538136,2.5387555701612774,7.35794842642799,0.5497017581877717,3.1437999375868753,5.60297847168827,6.8699821926864395,323.71441431636174,235.2631820185413,18.315365571163525,37.2437594290615,0.594120938069581
4.032562987349198,7.856273777645777,1.520549768911198,4.224329305403619,7.999266852425553,0.5359720403637747,2.8762776448929372,3.54818314526561,183.2777445237148,147.14006923289847,63.064297709567654,-60.66550152233815,0.4678859924706141
2.169511603235601,7.0575068455668735,1.9758303353832596,1.370463653508327,9.768957993447419,0.5379857376213459,2.7949222171952073,6.022807797753017,200.1050325120754,84.8830815752756,133.97386212528144,-47.59313822160504,0.15696514699260275
7.172758464533194,1.3990345034074603,8.182832997280956,7.044817216956457,7.436733056667478,9.745817720453022,3.332712489104146,2.6935730621028284,338.642236986317,207.89706836239694,-197.61701098951693,26.583467393868354,-0.05389068037756092
9.942074384219376,6.118213351620728,8.91761490596648,8.750482689617646,2.6215834944867336,4.510940736163703,3.858086514778277,1.9120635117018359,338.13428536175684,240.31461506460636,-21.369131796938273,-10.446026394503443,-0.6194214798457988
2.5561405560083506,8.51495026982272,4.543192705650101,1.7586409682902948,7.537972804061307,9.185932792476633,6.625348801171736,2.271315801732554,293.0281681266992,105.01873626136998,51.03781602482198,97.77079486186511,-0.4499425836018237
6.713094319392804,9.237684651434702,7.40842417106343,1.175617048467924,4.521819173214322,0.3648035569818764,3.093182218772043,7.133391048509883,267.7002515633852,198.38820694274065,96.24136140158674,42.45145301595378,0.2172423930027837
5.990059131391165,6.622105870913469,5.750314838240178,2.1060422994627768,3.310373557769645,7.578672578906702,8.048148842780968,7.757964231330542,310.58818942957447,190.75116807877197,-282.0268717155599,2.650306593220131,0.975084006338165
7.173321455555131,2.5897947376885955,4.885151511080931,4.434779851793852,8.72851011457253,1.3695045244633708,0.9219845340165411,0.453610935211719,180.81380493241008,202.67343743383083,-46.01324408468793,-5.843328832399752,0.8965714949272674
9.373495346449046,2.7679967455769114,6.443995503487523,4.6047484020960745,8.063947027447426,3.0716737335000266,9.137485296008242,6.1781632522839764,354.3787667821912,235.43999890184026,-110.19898116893025,-35.47399523471789,-0.7878628668580078
3.51809768539702,6.354779918591919,9.483087780651116,7.569328851347534,2.8377617620328053,4.487079768331128,3.1240178677327792,9.987133586547728,337.6730338319971,137.899498288487,-50.7335253056479,2.6299262204974956,-0.44542161676847236
2.53634097471396,7.244061088576461,8.024430049042982,1.6423193112051804,2.761808541722125,8.314060861072075,7.298238763106898,9.223375523885197,341.0842764476424,104.97423823146929,-291.7155142271668,-84.12913499296002,0.9271809696201
4.02472509036773,3.055872539721948,4.104289593490509,8.995603204373898,4.453063204001165,8.736602746760095,5.035532447877534,0.7308534575741277,245.35157237343935,148.93558515158142,24.191126073673274,-27.26712763069169,0.5839475111710536
7.46510717184985,6.779625879939475,2.514099569280247,5.2169492978982746,1.1511454941454924,7.146996176512543,0.4314722726454079,5.935839855769588,223.0534621914265,208.5596343678665,88.42931944077817,117.00956849410396,-0.8627385666771704
7.240705674116883,5.064934418609347,0.026237519281101518,2.7940153798467127,3.745304412609325,3.2418092611619533,2.9126427011824307,8.985520279803703,199.64828430662124,202.74243286533508,41.18295677193478,-16.600035522353394,0.6137068595801457
4.061077960583893,8.293857531324988,2.9127804693718016,0.227604869824104,4.935758957177809,8.239099798854642,6.398281136652679,7.32653008448199,280.6770475526907,149.40225264939656,-176.1851049683716,90.05677942183816,-0.960755839679524
9.893798482800024,6.832980592985734,9.79203671331192,5.859157877803932,6.778956492411005,2.139731900213496,9.68575208732023,6.0237853572994275,455.42307349289194,241.9030263638768,-193.55729281700553,82.18507676711634,-0.021962164976218335
4.50499280745166,9.101012164545892,4.238849367712239,2.0188958776873744,0.6745832052825607,5.854097138530726,8.18334853631406,3.2133130871289484,237.18525721241159,159.5167431785489,-4.525030112680383,39.95891762051495,0.9800706117046832
